NIT,ciiu,TOTAL ACTIVO CORRIENTE,TOTAL ACTIVO,TOTAL PASIVO CORRIENTE,TOTAL PASIVO,TOTAL PATRIMONIO,UTILIDAD,INTERESES,Ingresos,Tamaño Empresarial
890801451,C2229 - Fabricación de artículos de plástico n.c.p.,43995173000,89461261000,26843063000,53030134000,36431127000,18558265000,3330764000,1.08245E+11,Gran empresa
890802833,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,9482693000,17934564000,2347253000,2800147000,15134417000,6913669000,193592000,32015277000,Mediana empresa
890806873,C2229 - Fabricación de artículos de plástico n.c.p.,2613090000,8039854000,2214651000,4369065000,3670789000,1536275000,114556000,3250238000,Pequeña empresa
890900062,"C1410 - Confección de prendas de vestir, excepto prendas de piel",21285856000,21710027000,3858644000,8262898000,13447129000,10118856000,413421000,21570532000,Mediana empresa
890900107,"C1512 - Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en cuero, y fabricación de artículos de talabartería y guarnicionería",2953998000,6220977000,2335234000,3758358000,2462619000,2547053000,561484000,10158022000,Mediana empresa
890900145,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,24885188000,29643639000,10534626000,11738780000,17904859000,10937603000,3497405000,48167930000,Mediana empresa
890900160,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,23181873000,37525625000,17081336000,17081336000,20444289000,10276571000,1458722000,90667935000,Gran empresa
890900427,C2229 - Fabricación de artículos de plástico n.c.p.,10221511000,50352500000,7735304000,20454819000,29897681000,3841689000,1332797000,25826859000,Mediana empresa
890900559,C2229 - Fabricación de artículos de plástico n.c.p.,1510505000,1556180000,106114000,125154000,1431026000,425794000,9734000,1734208000,Pequeña empresa
890900625,C2229 - Fabricación de artículos de plástico n.c.p.,11753249000,22529472000,6755954000,8706963000,13822509000,5229413000,670455000,26646117000,Mediana empresa
890901218,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,29339215000,30799840000,14554485000,14658806000,16141034000,36688103000,0,65932199000,Mediana empresa
890901821,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,3932812000,5846800000,589898000,589898000,5256902000,612669000,236827000,3286939000,Pequeña empresa
890903993,"C1410 - Confección de prendas de vestir, excepto prendas de piel",5546560000,5704969000,3553365000,3553365000,2151604000,2810477000,102945000,10542344000,Mediana empresa
890904603,"C1521 - Fabricación de calzado de cuero y piel, con cualquier tipo de suela",13151343000,60084920000,5269710000,7266965000,52817955000,3017019000,630986000,15255083000,Mediana empresa
890904980,C2229 - Fabricación de artículos de plástico n.c.p.,4677406000,19648276000,3447966000,5255324000,14392952000,2660005000,527575000,17404207000,Mediana empresa
890907821,"C1410 - Confección de prendas de vestir, excepto prendas de piel",27432498000,27876906000,22803432000,22856643000,5020263000,12047392000,0,66063238000,Gran empresa
890908777,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,7388361000,9398995000,3864595000,5285531000,4113464000,6932926000,549432000,14699375000,Pequeña empresa
890908884,"C1410 - Confección de prendas de vestir, excepto prendas de piel",14915168000,16964238000,5398930000,6497300000,10466938000,8434792000,276745000,21715570000,Mediana empresa
890910469,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,634630000,805228000,316985000,316985000,488243000,530424000,11661000,1705827000,Pequeña empresa
890911898,"C1410 - Confección de prendas de vestir, excepto prendas de piel",60428771000,78119960000,39578851000,40557694000,37562266000,43286061000,1467323000,1.04078E+11,Gran empresa
890913861,"C1521 - Fabricación de calzado de cuero y piel, con cualquier tipo de suela",26139904000,47127735000,15505169000,23024798000,24102937000,13613508000,1752941000,54235043000,Mediana empresa
890914048,"C1410 - Confección de prendas de vestir, excepto prendas de piel",20043925000,21194345000,7925109000,11916898000,9277447000,17991180000,1113368000,34042573000,Mediana empresa
890914314,"C1410 - Confección de prendas de vestir, excepto prendas de piel",20347589000,22928054000,8993319000,15164858000,7763196000,3281772000,1103878000,39631579000,Mediana empresa
890914860,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,4355258000,9042947000,1645575000,2029125000,7013822000,2821984000,0,9038442000,Mediana empresa
890915756,C2229 - Fabricación de artículos de plástico n.c.p.,12265228000,24268329000,8933243000,16447927000,7820402000,5908227000,488834000,33578489000,Mediana empresa
890916324,"C1392 - Confección de artículos con materiales textiles, excepto prendas de vestir",27992873000,35775323000,15069046000,26969929000,8805394000,9245159000,3938524000,51493189000,Mediana empresa
890917032,C1313 - Acabado de productos textiles,6020810000,11741503000,3994571000,6494340000,5247163000,3176108000,491827000,23434433000,Mediana empresa
890917324,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3337593000,4085988000,661070000,1379245000,2706743000,2454171000,1892000,5916775000,Pequeña empresa
890918159,C1313 - Acabado de productos textiles,9251937000,28135269000,4251393000,16375661000,11759608000,4601164000,1268103000,23398283000,Mediana empresa
890918413,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,3204527000,8300422000,1576274000,3093447000,5206975000,3182257000,145735000,4394065000,Pequeña empresa
890920025,C2229 - Fabricación de artículos de plástico n.c.p.,13746164000,28692367000,8848245000,14852068000,13840299000,10036216000,1013201000,41092760000,Mediana empresa
890921246,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,12995715000,15611914000,6360854000,8301422000,7310492000,9604797000,486447000,24284546000,Mediana empresa
890922038,"C1410 - Confección de prendas de vestir, excepto prendas de piel",5936871000,10813407000,2205027000,2557525000,8255882000,4041835000,286391000,9199192000,Mediana empresa
890922191,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,10596194000,12174799000,4917230000,5929353000,6245446000,5289827000,125722000,11220533000,Pequeña empresa
890922271,"C1512 - Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en cuero, y fabricación de artículos de talabartería y guarnicionería",4052997000,7874715000,2781506000,3585174000,4289541000,1997075000,282904000,4971788000,Pequeña empresa
890922569,"C1410 - Confección de prendas de vestir, excepto prendas de piel",17879647000,18871159000,13360500000,13393336000,5477823000,4971400000,1943987000,26275422000,Mediana empresa
890923200,C1313 - Acabado de productos textiles,15112827000,26502135000,11028995000,15674632000,10827503000,8030358000,2686249000,28285931000,Mediana empresa
890923351,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,21405432000,41775413000,10447545000,13908357000,27867056000,31730974000,0,75072440000,Mediana empresa
890924742,"C1521 - Fabricación de calzado de cuero y piel, con cualquier tipo de suela",18698747000,22835463000,17177063000,17288500000,5546963000,6144681000,2082599000,72695004000,Gran empresa
890927323,"C1410 - Confección de prendas de vestir, excepto prendas de piel",7052748000,7273725000,3772571000,3982576000,3291149000,3001263000,557140000,16641736000,Mediana empresa
890928476,C2229 - Fabricación de artículos de plástico n.c.p.,15027074000,18288327000,6656410000,7363069000,10925258000,8889139000,873573000,28991252000,Mediana empresa
890930111,"C1392 - Confección de artículos con materiales textiles, excepto prendas de vestir",8385625000,14668688000,2434884000,3367527000,11301161000,3906097000,0,11195256000,Mediana empresa
890930831,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,11381054000,17133765000,9851255000,11001123000,6132642000,8571152000,225952000,48518258000,Mediana empresa
890933685,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,2718948000,9106641000,2401418000,4941167000,4165474000,2732221000,610336000,10640855000,Mediana empresa
890934666,"C1410 - Confección de prendas de vestir, excepto prendas de piel",7601672000,11537110000,6044236000,8567738000,2969372000,4958265000,1001953000,19431460000,Mediana empresa
890934680,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1238586000,1275223000,226221000,226221000,1049002000,218298000,31786000,952469000,Microempresa
890936707,C2229 - Fabricación de artículos de plástico n.c.p.,6999861000,8665288000,5385580000,6215756000,2449532000,3449011000,174067000,18028181000,Mediana empresa
890937146,"C1410 - Confección de prendas de vestir, excepto prendas de piel",26692176000,40322310000,11491190000,23877023000,16445287000,31774921000,0,58537582000,Mediana empresa
890937546,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,27021102000,30512117000,8201060000,9934197000,20577920000,19202202000,2216798000,47364445000,Mediana empresa
890937938,"C1410 - Confección de prendas de vestir, excepto prendas de piel",6277723000,9996045000,2411731000,2997828000,6998217000,1952231000,151782000,10114068000,Mediana empresa
890939791,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,2980361000,3299760000,998538000,2701787000,597973000,2989352000,499675000,5776737000,Pequeña empresa
890941376,C2229 - Fabricación de artículos de plástico n.c.p.,6330693000,8985721000,1786545000,3130702000,5855019000,2321298000,386006000,13872648000,Mediana empresa
890941386,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3723188000,4462908000,895197000,1078984000,3383924000,1777771000,126034000,7120145000,Pequeña empresa
890942319,"C1410 - Confección de prendas de vestir, excepto prendas de piel",17569555000,18053219000,5344387000,11914482000,6138737000,5465543000,1096633000,20726067000,Mediana empresa
891104414,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,2372682000,3303955000,368103000,506819000,2797136000,869159000,0,5735549000,Pequeña empresa
891303520,"C1410 - Confección de prendas de vestir, excepto prendas de piel",2136755000,2680970000,728789000,1182043000,1498927000,1694673000,0,3258986000,Pequeña empresa
891400819,"C1410 - Confección de prendas de vestir, excepto prendas de piel",26640420000,36331185000,4390476000,24793770000,11537415000,15056817000,1528815000,37182652000,Mediana empresa
891401227,"C1410 - Confección de prendas de vestir, excepto prendas de piel",4290575000,5065851000,857837000,2211432000,2854419000,871705000,0,5578905000,Pequeña empresa
891408823,C2229 - Fabricación de artículos de plástico n.c.p.,5238014000,6931974000,1937270000,2954941000,3977033000,2511956000,0,10351673000,Mediana empresa
891500795,"C1410 - Confección de prendas de vestir, excepto prendas de piel",8617430000,10995662000,3767754000,5333049000,5662613000,4285508000,965896000,17672138000,Mediana empresa
891902447,C2229 - Fabricación de artículos de plástico n.c.p.,4959863000,7683777000,2319310000,2319310000,5364467000,1726357000,160733000,7686086000,Pequeña empresa
892201291,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,2849780000,4216306000,576568000,1311004000,2905302000,620874000,4538000,1570674000,Microempresa
892400658,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,4846468000,13451451000,2042116000,3643826000,9807625000,3082794000,0,11721484000,Pequeña empresa
900007848,C2229 - Fabricación de artículos de plástico n.c.p.,2145047000,3439572000,922935000,1164342000,2275230000,705449000,89573000,4479968000,Pequeña empresa
900008219,"C1410 - Confección de prendas de vestir, excepto prendas de piel",11809604000,11898772000,3596849000,3596849000,8301923000,4659677000,180553000,11492513000,Mediana empresa
